,ID,default_payment_next_month
1879,10819,0
1880,19535,0
1881,21311,0
1882,3148,0
1883,23273,0
1884,21839,0
1885,18381,0
1886,26625,0
1887,6338,0
1888,5212,0
1889,8251,0
1890,3458,0
1891,28429,0
1892,9689,0
1893,25428,0
1894,28032,0
1895,28412,0
1896,18145,0
1897,17248,0
1898,4141,0
1899,25884,0
1900,3506,0
1901,29220,0
1902,20515,0
1903,16954,0
1904,167,0
1905,24176,0
1906,29613,0
1907,15966,0
1908,23681,0
1909,21849,0
1910,29158,0
1911,23245,0
1912,23150,0
1913,22843,0
1914,7876,0
1915,29014,0
1916,9553,0
1917,3047,0
1918,8744,0
1919,28990,0
1920,13364,0
1921,8019,0
1922,20495,0
1923,26914,0
1924,23892,0
1925,20771,0
1926,2902,0
1927,21271,0
1928,27590,0
1929,22046,0
1930,20318,0
1931,16094,0
1932,12331,0
1933,401,0
1934,24954,0
1935,13249,0
1936,12652,0
1937,7874,0
1938,14560,0
1939,27029,0
1940,29833,0
1941,2848,0
1942,7740,0
1943,20983,0
1944,9278,0
1945,23416,0
1946,18057,0
1947,27522,0
1948,698,0
1949,5228,0
1950,22471,0
1951,1528,0
1952,17065,0
1953,15191,0
1954,221,0
1955,9283,0
1956,26726,0
1957,24936,0
1958,25694,0
1959,6219,0
1960,29114,0
1961,25027,0
1962,3549,0
1963,16376,0
1964,12072,0
1965,4627,0
1966,27698,0
1967,18301,0
1968,4142,0
1969,18228,0
1970,25775,0
1971,4580,0
1972,3963,0
1973,18919,0
1974,1277,0
1975,24001,0
1976,3425,0
1977,9423,0
1978,22496,0
1979,22279,0
1980,17740,0
1981,27667,0
1982,17985,0
1983,4183,0
1984,10029,0
1985,29587,0
1986,8494,0
1987,12704,0
1988,2761,0
1989,21481,0
1990,11773,0
1991,2938,0
1992,28108,0
1993,4684,0
1994,1637,0
1995,15060,0
1996,5947,0
1997,7948,0
1998,21874,0
1999,27109,0
2000,10680,0
2001,23940,0
2002,16646,0
2003,17406,0
2004,19562,0
2005,17197,0
2006,9262,0
2007,19093,0
2008,17899,0
2009,28209,0
2010,4250,0
2011,29417,0
2012,7455,0
2013,12755,0
2014,12688,0
2015,16265,0
2016,29288,0
2017,23105,0
2018,24632,0
2019,4326,0
2020,11632,0
2021,17696,0
2022,2926,0
2023,9722,0
2024,28431,0
2025,3785,0
2026,18459,0
2027,4709,0
2028,20502,0
2029,4037,0
2030,24436,0
2031,17791,0
2032,19648,0
2033,15692,0
2034,7696,0
2035,6470,0
2036,10089,0
2037,21230,0
2038,12699,0
2039,12580,0
2040,18144,0
2041,26476,0
2042,2787,0
2043,6385,0
2044,15252,0
2045,5761,0
2046,14033,0
2047,15208,0
2048,13044,0
2049,23020,0
2050,8540,0
2051,21748,0
2052,11201,0
2053,5250,0
2054,19794,0
2055,13566,0
2056,12742,0
2057,14663,0
2058,26020,0
2059,15119,0
2060,3575,0
2061,9461,0
2062,12766,0
2063,11389,0
2064,9294,0
2065,18546,0
2066,21651,0
2067,10025,0
2068,9894,0
2069,20179,0
2070,26133,0
2071,15627,0
2072,4292,0
2073,13354,0
2074,16132,0
2075,11535,0
2076,22855,0
2077,4690,0
2078,15800,0
2079,29708,0
2080,22368,0
2081,24317,0
2082,24853,0
2083,25711,0
2084,20866,0
2085,20401,0
2086,24879,0
2087,26382,0
2088,16434,0
2089,26187,0
2090,12554,0
2091,17788,0
2092,3294,0
2093,10897,0
2094,28159,0
2095,5179,0
2096,810,0
2097,1780,0
2098,13826,0
2099,17517,0
2100,4327,0
2101,16886,0
2102,17736,0
2103,19340,0
2104,17144,0
2105,17707,0
2106,10619,0
2107,1459,0
2108,3577,0
2109,19736,0
2110,22891,0
2111,21487,0
2112,8855,0
2113,13546,0
2114,20974,0
2115,13282,0
2116,11072,0
2117,1110,0
2118,24586,0
2119,16902,0
2120,14099,0
2121,14315,0
2122,11011,0
2123,25988,0
2124,12414,0
2125,16167,0
2126,22836,0
2127,18187,0
2128,13075,0
2129,28233,0
2130,17306,0
2131,18242,0
2132,28411,0
2133,6962,0
2134,29257,0
2135,24441,0
2136,18559,0
2137,5356,0
2138,4056,0
2139,17834,0
2140,12063,0
2141,26906,0
2142,1609,0
2143,6822,0
2144,11983,0
2145,2262,0
2146,27380,0
2147,2562,0
2148,14581,0
2149,27231,0
2150,15479,0
2151,1262,0
2152,26448,0
2153,612,0
2154,405,0
2155,4804,0
2156,7960,0
2157,29862,0
2158,26036,0
2159,21465,0
2160,27478,0
2161,4721,0
2162,28992,0
2163,402,0
2164,19297,0
2165,13426,0
2166,7576,0
2167,16231,0
2168,28943,0
2169,24945,0
2170,6300,0
2171,8141,0
2172,23578,0
2173,7976,0
2174,29029,0
2175,22540,0
2176,23792,0
2177,8648,0
2178,22243,0
2179,26556,0
2180,29703,0
2181,452,0
2182,14059,0
2183,10062,0
2184,1853,0
2185,2481,0
2186,26128,0
2187,807,0
2188,17753,0
2189,11581,0
2190,17778,0
2191,21506,0
2192,11628,0
2193,296,0
2194,14551,0
2195,29367,1
2196,20700,0
2197,8972,0
2198,14785,0
2199,6876,0
2200,21889,0
2201,3300,0
2202,16460,0
2203,7257,0
2204,7867,0
2205,24024,0
2206,12469,0
2207,2861,0
2208,21956,0
2209,29530,0
2210,28961,0
2211,11218,0
2212,3965,0
2213,28509,0
2214,14843,0
2215,4006,0
2216,17274,0
2217,16295,0
2218,15961,0
2219,4837,0
2220,102,0
2221,21507,0
2222,20029,0
2223,9053,0
2224,12500,0
2225,5452,0
2226,20618,0
2227,14648,0
2228,27110,0
2229,15728,0
2230,26328,0
2231,21604,0
2232,22178,0
2233,15311,0
2234,21947,0
2235,1005,0
2236,18433,0
2237,26246,0
2238,24177,0
2239,5718,0
2240,7614,0
2241,1586,0
2242,24309,0
2243,27401,0
2244,22418,0
2245,26106,0
2246,6654,0
2247,19436,0
2248,9024,0
2249,16070,0
2250,1976,0
2251,17843,0
2252,14265,0
2253,28906,0
2254,64,0
2255,18899,0
2256,12896,0
2257,23123,0
2258,7958,0
2259,20088,0
2260,8502,0
2261,5598,0
2262,11680,0
2263,25857,0
2264,27219,0
2265,19847,0
2266,13572,0
2267,14038,0
2268,23637,0
2269,14291,0
2270,21331,0
2271,136,0
2272,3847,0
2273,13775,0
2274,27823,0
2275,16347,0
2276,27099,0
2277,1573,0
2278,297,0
2279,12790,0
2280,25185,0
2281,24078,0
2282,21624,0
2283,7000,0
2284,1710,0
2285,9482,0
2286,28448,0
2287,21729,0
2288,15480,0
2289,10761,0
2290,13387,0
2291,22317,0
2292,23187,0
2293,10889,0
2294,9151,0
2295,1311,0
2296,24570,0
2297,7099,0
2298,15245,0
2299,17914,0
2300,22538,0
2301,25419,0
2302,8887,0
2303,9488,0
2304,1970,0
2305,20557,0
2306,14175,0
2307,2157,0
2308,12190,0
2309,10913,0
2310,20091,0
2311,25579,0
2312,27246,0
2313,6182,0
2314,27867,0
2315,29705,0
2316,24041,0
2317,21208,0
2318,18782,0
2319,29175,0
2320,73,0
2321,24897,0
2322,7390,0
2323,26954,0
2324,24624,0
2325,6204,0
2326,29553,0
2327,19835,0
2328,11030,0
2329,23861,0
2330,18584,0
2331,27864,0
2332,8051,0
2333,27588,0
2334,17601,0
2335,4543,0
2336,26400,0
2337,22127,0
2338,14493,0
2339,13852,0
2340,26150,0
2341,24136,0
2342,23231,0
2343,6614,0
2344,4557,0
2345,29785,0
2346,4674,0
2347,9548,0
2348,140,0
2349,4588,0
2350,21146,0
2351,278,0
2352,21613,0
2353,18721,0
2354,5643,0
2355,3122,0
2356,27408,0
2357,5540,0
2358,29511,0
2359,13030,0
2360,18770,0
2361,13079,0
2362,28354,0
2363,11423,0
2364,8641,0
2365,11023,0
2366,13301,0
2367,21547,0
2368,8285,0
2369,28782,0
2370,16724,0
2371,27966,0
2372,7449,0
2373,24190,0
2374,27229,0
2375,822,0
2376,23876,0
2377,6419,0
2378,5894,0
2379,1396,0
2380,13591,0
2381,22443,0
2382,1984,0
2383,9103,0
2384,10586,0
2385,25435,0
2386,6948,0
2387,14232,0
2388,12609,0
2389,14387,0
2390,15869,0
2391,1749,0
2392,13315,0
2393,21346,0
2394,9111,0
2395,28671,0
2396,8126,0
2397,27435,0
2398,22408,0
2399,131,0
2400,8302,0
2401,25366,0
2402,19174,0
2403,10955,0
2404,8527,0
2405,397,0
2406,9079,0
2407,9884,0
2408,9846,0
2409,26831,0
2410,29552,0
2411,13861,0
2412,9525,0
2413,5716,0
2414,22381,0
2415,21452,0
2416,2426,0
2417,14275,0
2418,12684,0
2419,29774,0
2420,25557,0
2421,6257,0
2422,4383,0
2423,9073,0
2424,27442,0
2425,23691,0
2426,18971,0
2427,17253,0
2428,9032,0
2429,7309,0
2430,11744,0
2431,28223,0
2432,18078,0
2433,12067,0
2434,8451,0
2435,17205,0
2436,8960,0
2437,13820,0
2438,25242,0
2439,691,0
2440,19820,0
2441,13660,0
2442,15389,0
2443,29911,0
2444,18260,0
2445,24385,0
2446,15145,0
2447,12711,0
2448,1426,0
2449,2605,0
2450,14192,0
2451,23696,0
2452,15335,0
2453,18382,0
2454,21161,0
2455,14721,0
2456,10480,0
2457,23862,0
2458,9014,0
2459,16968,0
2460,13919,0
2461,5161,0
2462,24271,0
2463,11222,0
2464,9799,0
2465,5027,0
2466,15960,0
2467,9203,0
2468,9951,0
2469,23002,0
2470,16865,0
2471,5776,0
2472,13126,0
2473,2484,0
2474,15167,0
2475,21169,0
2476,17988,0
2477,14684,0
2478,28111,0
2479,3068,0
2480,22678,0
2481,19252,0
2482,7523,0
2483,19724,0
2484,17448,0
2485,20571,0
2486,6915,0
2487,9155,0
2488,8673,0
2489,6461,0
2490,15542,0
2491,24198,0
2492,7385,0
2493,2534,0
2494,4421,0
2495,15923,0
2496,27545,0
2497,15562,0
2498,13430,0
2499,10313,0
2500,20737,0
2501,3465,0
2502,21779,0
2503,9180,0
2504,820,0
2505,27511,0
2506,25700,0
2507,21831,0
2508,11851,0
2509,20802,0
2510,14117,0
2511,5248,0
2512,3976,0
2513,27397,0
2514,82,0
2515,1988,0
2516,5300,0
2517,24638,0
2518,25752,0
2519,28422,0
2520,29884,0
2521,21611,0
2522,23100,0
2523,24272,0
2524,23885,0
2525,18845,0
2526,14318,0
2527,6074,0
2528,13068,0
2529,26793,0
2530,17565,0
2531,28001,0
2532,15348,0
2533,2729,0
2534,23332,0
2535,29662,0
2536,13774,0
2537,9644,0
2538,14831,0
2539,1704,0
2540,27735,0
2541,26192,0
2542,5496,0
2543,5371,0
2544,27150,0
2545,11306,0
2546,29127,0
2547,29408,0
2548,5130,0
2549,5784,0
2550,22029,0
2551,11942,0
2552,16133,0
2553,724,0
2554,15371,0
2555,17894,0
2556,26816,0
2557,4761,0
2558,19101,0
2559,20511,0
2560,12743,0
2561,10940,0
2562,7763,0
2563,18335,0
2564,26281,0
2565,10477,0
2566,24214,0
2567,24284,0
2568,18113,0
2569,10147,0
2570,3064,0
2571,25044,0
2572,2511,0
2573,4805,0
2574,5657,0
2575,29231,0
2576,29422,0
2577,29816,0
2578,6216,0
2579,29628,0
2580,13295,0
2581,11116,0
2582,9171,0
2583,3196,0
2584,24914,0
2585,7668,0
2586,21136,0
2587,6733,0
2588,13473,0
2589,28094,0
2590,5780,0
2591,6459,0
2592,17416,0
2593,25953,0
2594,23480,0
2595,9645,0
2596,26428,0
2597,26221,0
2598,23689,0
2599,16747,0
2600,24281,0
2601,6682,0
2602,24693,0
2603,5207,0
2604,5215,0
2605,22157,0
2606,24704,0
2607,14271,0
2608,8862,0
2609,11568,0
2610,13017,0
2611,5139,0
2612,9311,0
2613,9952,0
2614,27093,0
2615,28460,0
2616,5686,0
2617,15563,0
2618,17275,0
2619,14346,0
2620,28685,0
2621,19029,0
2622,19137,0
2623,16675,0
2624,11657,0
2625,13031,0
2626,1549,0
2627,13453,0
2628,28128,0
2629,12014,0
2630,28309,0
2631,76,0
2632,22844,0
2633,19004,0
2634,20523,0
2635,9688,0
2636,17426,0
2637,9096,0
2638,9035,0
2639,25647,0
2640,4179,0
2641,14807,0
2642,1235,0
2643,28026,0
2644,17771,0
2645,27197,0
2646,8219,0
2647,29834,0
2648,9008,0
2649,21521,0
2650,12472,0
2651,2874,0
2652,16448,0
2653,2232,0
2654,25254,0
2655,24203,0
2656,4660,0
2657,15889,0
2658,12285,0
2659,29034,0
2660,17409,0
2661,14354,0
2662,12552,0
2663,2025,0
2664,22242,0
2665,24123,0
2666,27221,0
2667,18996,0
2668,18442,0
2669,8338,0
2670,11902,0
2671,17875,0
2672,22055,0
2673,10367,0
2674,5224,0
2675,20615,0
2676,22111,0
2677,14868,0
2678,7701,0
2679,7387,0
2680,12223,0
2681,26137,0
2682,5064,0
2683,19710,0
2684,3285,0
2685,25348,0
2686,4648,0
2687,16481,0
2688,1315,0
2689,2980,0
2690,26265,0
2691,1493,0
2692,27833,0
2693,16367,0
2694,8612,1
2695,7565,0
2696,28179,0
2697,8291,0
2698,6736,0
2699,25844,0
2700,21769,0
2701,2181,0
2702,27270,0
2703,25361,0
2704,14520,0
2705,18221,0
2706,28596,0
2707,21354,0
2708,14808,0
2709,28090,0
2710,7511,0
2711,15824,0
2712,20856,0
2713,6433,0
2714,12182,0
2715,15847,0
2716,10362,0
2717,16030,0
2718,21814,0
2719,8792,0
2720,15617,0
2721,25416,0
2722,12992,0
2723,2823,0
2724,5714,0
2725,23544,0
2726,8182,0
2727,11977,0
2728,8662,0
2729,13258,0
2730,11022,0
2731,15246,0
2732,4382,0
2733,3724,0
2734,20961,0
2735,26046,0
2736,22417,0
2737,24292,0
2738,10338,0
2739,11282,0
2740,28288,0
2741,1706,0
2742,18151,0
2743,2198,0
2744,19387,0
2745,3026,0
2746,417,0
2747,26945,0
2748,8087,0
2749,8709,0
2750,943,0
2751,398,0
2752,17996,0
2753,13,0
2754,24711,0
2755,9431,0
2756,22736,0
2757,258,0
2758,4136,0
2759,24456,0
2760,9450,0
2761,6258,0
2762,29583,0
2763,18142,0
2764,2276,0
2765,10216,0
2766,27834,0
2767,2879,0
2768,21334,0
2769,24414,0
2770,12643,0
2771,4791,0
2772,14082,0
2773,21789,0
2774,10821,0
2775,9253,0
2776,25198,0
2777,1481,0
2778,2473,0
2779,16430,0
2780,16762,0
2781,7910,0
2782,11713,0
2783,22461,0
2784,29637,0
2785,21959,0
2786,3876,0
2787,9890,0
2788,26557,0
2789,29786,0
2790,5252,0
2791,14212,0
2792,2322,0
2793,26227,1
2794,12485,0
2795,22801,0
2796,1908,0
2797,20617,0
2798,7442,0
2799,4739,0
2800,20687,0
2801,9803,0
2802,6476,0
2803,1743,0
2804,22463,0
2805,8402,0
2806,28625,0
2807,1953,0
2808,13718,0
2809,5630,1
2810,6924,0
2811,18254,0
2812,16700,0
2813,13635,0
2814,6561,0
2815,16377,0
2816,12579,0
2817,8110,0
2818,8938,0
2819,29988,0
2820,14863,0
2821,16596,0
2822,3773,0
2823,1434,0
2824,12748,0
2825,29184,0
2826,18995,0
2827,954,0
2828,16182,0
2829,25773,0
2830,18947,0
2831,10151,0
2832,15780,0
2833,8564,0
2834,28557,0
2835,26991,0
2836,3385,0
2837,18067,0
2838,14263,0
2839,28162,0
2840,143,0
2841,16433,0
2842,668,0
2843,26985,0
2844,4641,0
2845,17716,0
2846,21590,0
2847,13705,0
2848,22706,0
2849,1935,0
2850,27049,0
2851,2513,0
2852,2052,0
2853,10004,0
2854,12925,0
2855,14507,0
2856,23801,0
2857,29353,0
2858,15558,0
2859,25005,0
2860,6367,0
2861,13373,0
2862,3296,0
2863,11909,0
2864,9983,0
2865,7199,0
2866,26862,0
2867,19001,0
2868,29407,0
2869,8068,0
2870,19639,0
2871,7856,0
2872,2148,0
2873,6620,0
2874,20114,0
2875,3980,0
2876,17800,0
2877,18165,0
2878,14276,0
2879,16074,0
2880,16209,0
2881,22777,0
2882,1030,0
2883,3353,0
2884,24207,0
2885,3803,0
2886,14352,0
2887,3804,0
2888,5010,0
2889,19108,0
2890,18893,0
2891,17291,0
2892,27814,0
2893,23951,0
2894,4242,0
2895,12597,0
2896,23755,0
2897,13361,0
2898,7336,0
2899,24479,0
2900,26500,0
2901,1766,0
2902,29767,0
2903,25763,0
2904,28243,0
2905,26440,0
2906,21511,0
2907,9016,0
2908,6907,0
2909,16720,0
2910,22338,0
2911,28384,0
2912,29799,0
2913,7493,0
2914,17436,0
2915,12301,0
2916,27837,0
2917,15067,0
2918,27790,0
2919,18213,0
2920,10167,0
2921,11313,0
2922,14477,0
2923,18591,0
2924,15784,0
2925,22249,0
2926,5261,0
2927,29239,0
2928,25997,0
2929,12972,0
2930,10942,0
2931,28358,0
2932,6624,0
2933,16520,0
2934,16704,0
2935,24135,0
2936,20679,0
2937,25955,0
2938,26795,0
2939,18034,0
2940,4886,0
2941,14864,0
2942,9768,0
2943,10188,0
2944,28937,0
2945,29435,0
2946,24667,0
2947,15149,0
2948,4541,0
2949,20592,0
2950,28171,0
2951,28039,0
2952,13226,0
2953,15128,0
2954,22934,0
2955,22560,0
2956,8493,0
2957,12086,0
2958,27591,0
2959,12910,0
2960,10679,0
2961,12077,0
2962,25708,0
2963,16831,0
2964,4720,0
2965,13417,0
2966,9683,0
2967,20528,0
2968,2222,0
2969,29430,0
2970,11174,0
2971,22049,0
2972,2983,0
2973,11410,0
2974,8329,0
2975,8345,0
2976,12909,0
2977,15720,0
2978,5425,0
2979,25638,0
2980,10434,0
2981,20875,0
2982,18728,0
2983,5391,0
2984,18073,0
2985,20149,0
2986,26919,0
2987,27331,0
2988,8613,0
2989,9235,0
2990,3149,0
2991,25165,0
2992,11921,0
2993,18654,0
2994,12323,0
2995,19875,0
2996,23039,0
2997,19423,0
2998,12370,0
2999,29092,0
3000,29745,0
3001,13376,0
3002,6528,0
3003,7516,0
3004,22585,0
3005,23935,0
3006,20631,0
3007,4767,0
3008,28426,0
3009,5200,0
3010,21502,0
3011,5739,0
3012,25091,0
3013,20838,0
3014,14526,0
3015,26445,0
3016,22240,0
3017,1862,0
3018,26786,0
3019,27351,0
3020,91,0
3021,28270,0
3022,16809,0
3023,20869,0
3024,6405,0
3025,27764,0
3026,24249,0
3027,3527,0
3028,12118,0
3029,14009,0
3030,29002,0
3031,24824,0
3032,27349,0
3033,14550,0
3034,26765,0
3035,26351,0
3036,7893,0
3037,5520,0
3038,10149,0
3039,26270,0
3040,24032,0
3041,28928,0
3042,9682,0
3043,23628,0
3044,17654,0
3045,3261,0
3046,3204,0
3047,22143,0
3048,5209,0
3049,29137,0
3050,13972,0
3051,3371,0
3052,7906,0
3053,25327,0
3054,12504,0
3055,23553,0
3056,19719,0
3057,11815,0
3058,2886,0
3059,26497,0
3060,23010,1
3061,28168,0
3062,12070,0
3063,1566,0
3064,29664,0
3065,13516,0
3066,22214,0
3067,18021,0
3068,22660,0
3069,16595,0
3070,14300,0
3071,316,0
3072,5882,0
3073,7468,0
3074,6898,0
3075,11287,0
3076,19057,0
3077,5164,0
3078,14767,0
3079,8702,0
3080,13856,0
3081,1098,0
3082,9810,0
3083,4264,0
3084,27262,0
3085,3686,0
3086,7041,0
3087,87,0
3088,29887,0
3089,7457,0
3090,21314,0
3091,24442,0
3092,14796,0
3093,3599,0
3094,9788,0
3095,148,0
3096,27317,0
3097,15354,0
3098,5815,0
3099,2179,0
3100,7849,0
3101,11193,0
3102,18844,0
3103,10647,0
3104,20254,0
3105,17368,0
3106,9880,0
3107,21196,0
3108,7780,0
3109,27125,0
3110,27185,0
3111,16560,0
3112,8347,0
3113,9316,0
3114,25135,0
3115,1581,0
3116,11663,0
3117,24599,0
3118,23434,0
3119,5729,0
3120,3534,0
3121,21049,0
3122,8826,0
3123,16125,0
3124,22375,0
3125,10365,0
3126,29268,0
3127,1507,0
3128,19295,0
3129,9230,0
3130,1565,0
3131,20613,0
3132,4878,0
3133,18329,0
3134,28122,0
3135,10653,0
3136,2689,0
3137,20857,0
3138,6711,0
3139,8061,0
3140,3747,0
3141,2349,0
3142,4916,0
3143,11318,0
3144,28016,0
3145,11471,0
3146,16619,0
3147,24949,0
3148,10969,0
3149,18006,0
3150,6134,0
3151,14341,0
3152,24658,0
3153,6522,0
3154,24642,0
3155,14089,0
3156,14995,0
3157,3931,0
3158,27692,0
3159,29953,0
3160,26693,0
3161,9972,0
3162,12001,0
3163,16597,0
3164,21735,0
3165,5432,0
3166,27427,0
3167,6488,0
3168,17311,0
3169,6375,0
3170,8448,0
3171,18422,0
3172,29017,0
3173,29104,0
3174,8086,0
3175,657,0
3176,25241,0
3177,5530,0
3178,19852,0
3179,4265,0
3180,13335,0
3181,1866,0
3182,14675,0
3183,4789,0
3184,654,0
3185,27532,0
3186,23654,0
3187,945,0
3188,28438,0
3189,18713,0
3190,28475,0
3191,162,0
3192,1655,0
3193,1781,0
3194,17566,0
3195,8583,0
3196,9280,0
3197,21105,0
3198,24585,0
3199,6382,0
3200,29440,0
3201,27092,0
3202,26419,0
3203,323,0
3204,10244,0
3205,17476,0
3206,5049,0
3207,12974,0
3208,1036,0
3209,26987,0
3210,5715,0
3211,4592,0
3212,4444,0
3213,12810,0
3214,27890,0
3215,26639,0
3216,29766,0
3217,26781,0
3218,974,0
3219,22547,0
3220,11438,0
3221,16770,0
3222,19037,0
3223,14036,0
3224,5378,0
3225,13339,0
3226,2752,0
3227,23278,0
3228,8836,0
3229,29851,0
3230,17659,0
3231,242,0
3232,6448,0
3233,26398,0
3234,18198,0
3235,4628,0
3236,7253,0
3237,22886,0
3238,15580,0
3239,8465,0
3240,21589,0
3241,26681,0
3242,9721,0
3243,1308,0
3244,9372,0
3245,1880,0
3246,19265,0
3247,4915,0
3248,22579,0
3249,23508,0
3250,21686,0
3251,21538,0
3252,14701,0
3253,25878,0
3254,4238,0
3255,6139,0
3256,24968,0
3257,26744,0
3258,6885,0
3259,6438,0
3260,7504,0
3261,3200,0
3262,27515,0
3263,22470,0
3264,22250,0
3265,23148,0
3266,10247,0
3267,15725,0
3268,23812,0
3269,23189,0
3270,27982,0
3271,7318,0
3272,20622,0
3273,2074,0
3274,12568,0
3275,6266,0
3276,17441,0
3277,12226,0
3278,27174,0
3279,21734,0
3280,2482,0
3281,8020,0
3282,4109,0
3283,9729,0
3284,29363,0
3285,27768,0
3286,9101,0
3287,17838,0
3288,26874,0
3289,662,0
3290,14066,0
3291,24519,0
3292,15729,0
3293,23510,0
3294,27999,0
3295,10885,0
3296,17032,0
3297,21063,0
3298,2682,0
3299,23287,0
3300,15358,0
3301,29599,0
3302,8188,0
3303,12533,0
3304,5317,0
3305,15483,0
3306,1415,0
3307,21056,0
3308,13114,0
3309,13525,0
3310,29069,0
3311,23719,0
3312,14930,0
3313,13586,0
3314,26306,0
3315,24813,0
3316,11249,0
3317,19664,0
3318,1796,0
3319,23756,0
3320,16245,0
3321,19062,0
3322,15975,0
3323,25547,0
3324,13255,0
3325,6115,0
3326,1290,0
3327,24953,0
3328,12658,0
3329,19427,0
3330,17935,0
3331,3513,0
3332,1449,0
3333,22741,0
3334,21454,0
3335,4533,0
3336,104,0
3337,5373,0
3338,7136,0
3339,16006,0
3340,14166,0
3341,28293,0
3342,1176,0
3343,29549,0
3344,25267,0
3345,19987,0
3346,14080,0
3347,4959,0
3348,20746,0
3349,14071,0
3350,396,0
3351,25838,0
3352,13348,0
3353,19291,0
3354,434,0
3355,14063,0
3356,16169,0
3357,18577,0
3358,14295,1
3359,11897,0
3360,3183,0
3361,4381,0
3362,14456,0
3363,25344,0
3364,12090,0
3365,25979,0
3366,18368,0
3367,12191,0
3368,4166,0
3369,4003,0
3370,126,0
3371,15214,0
3372,5878,0
3373,1079,0
3374,18729,0
3375,18148,0
3376,21957,0
3377,25170,0
3378,23564,0
3379,29828,0
3380,24086,0
3381,1085,0
3382,21749,0
3383,15644,0
3384,28867,0
3385,5850,0
3386,12360,0
3387,11882,0
3388,6260,0
3389,20170,0
3390,13183,0
3391,22170,0
3392,17381,0
3393,19557,0
3394,16224,0
3395,23248,0
3396,6677,0
3397,158,0
3398,27625,0
3399,29489,0
3400,14891,0
3401,10978,0
3402,3536,0
3403,13693,0
3404,13815,0
3405,4360,0
3406,6256,0
3407,4251,0
3408,13634,0
3409,19892,0
3410,3024,0
3411,13351,0
3412,9660,0
3413,21349,0
3414,4531,0
3415,22185,0
3416,22455,0
3417,5641,0
3418,27490,0
3419,2582,0
3420,11495,0
3421,6402,0
3422,17528,0
3423,26955,0
3424,15740,0
3425,8902,0
3426,829,0
3427,4842,0
3428,5457,0
3429,19824,0
3430,8399,0
3431,6259,0
3432,16035,0
3433,23001,0
3434,29193,0
3435,22094,0
3436,4556,0
3437,25564,0
3438,22708,0
3439,28363,0
3440,16620,0
3441,12875,0
3442,2643,0
3443,29547,0
3444,13176,0
3445,26135,0
3446,20959,0
3447,29845,0
3448,27255,0
3449,26315,0
3450,24398,1
3451,24095,0
3452,6189,0
3453,21661,0
3454,13257,0
3455,10002,0
3456,19178,0
3457,15599,0
3458,6039,0
3459,4036,0
3460,10379,0
3461,22584,0
3462,22915,0
3463,19899,0
3464,16666,0
3465,24421,0
3466,8799,0
3467,4614,0
3468,22166,0
3469,13657,0
3470,23296,0
3471,4205,0
3472,16412,0
3473,12865,0
3474,11027,0
3475,8697,0
3476,24907,0
3477,14806,0
3478,11331,0
3479,22739,0
3480,9936,0
3481,5527,0
3482,28720,0
3483,23324,0
3484,13177,0
3485,19234,0
3486,18319,0
3487,22969,0
3488,21160,0
3489,10791,0
3490,25054,1
3491,12046,0
3492,2764,0
3493,15266,0
3494,26858,0
3495,8958,0
3496,28329,0
3497,8508,0
3498,2219,0
3499,2746,0
3500,8589,0
3501,24969,0
3502,27449,0
3503,8233,0
3504,21762,0
3505,13720,0
3506,12397,0
3507,29164,0
3508,16185,0
3509,5944,0
3510,6401,0
3511,23895,0
3512,25670,0
3513,20332,0
3514,28261,0
3515,10252,0
3516,12764,0
3517,6073,0
3518,14852,0
3519,21007,0
3520,4005,0
3521,14628,0
3522,19538,0
3523,22557,0
3524,26959,0
3525,2928,0
3526,22792,0
3527,10731,0
3528,14661,0
3529,27906,0
3530,25181,0
3531,15003,0
3532,11607,0
3533,7781,0
3534,16192,0
3535,14074,0
3536,13965,0
3537,10048,0
3538,28146,0
3539,12606,0
3540,29900,0
3541,16793,0
3542,12051,0
3543,21329,0
3544,5909,0
3545,2090,0
3546,3967,0
3547,7017,0
3548,24142,0
3549,4040,0
3550,884,0
3551,27113,0
3552,3219,1
3553,12474,0
3554,28245,0
3555,22378,0
3556,13289,0
3557,21224,0
3558,15267,0
3559,16418,0
3560,28670,0
3561,21131,0
3562,13801,0
3563,23974,0
3564,20539,0
3565,112,0
3566,14195,0
3567,16502,0
3568,15739,0
3569,16921,0
3570,27228,0
3571,26410,0
3572,10058,0
3573,25064,0
3574,16470,0
3575,11056,0
3576,729,0
3577,18901,0
3578,20814,0
3579,10164,0
3580,2487,0
3581,2034,0
3582,22419,0
3583,19722,0
3584,19369,0
3585,4970,0
3586,19096,0
3587,1469,0
3588,25197,0
3589,673,0
3590,24637,0
3591,155,0
3592,21574,0
3593,21270,0
3594,5298,0
3595,3074,0
3596,125,0
3597,13071,0
3598,19891,0
3599,800,0
3600,20953,0
3601,15430,0
3602,25389,0
3603,9161,0
3604,25387,0
3605,24434,0
3606,5084,0
3607,29535,0
3608,6279,0
3609,6826,0
3610,28540,0
3611,5170,0
3612,8319,0
3613,27723,0
3614,25702,0
3615,23579,0
3616,14901,0
3617,20998,0
3618,833,0
3619,4086,0
3620,11770,0
3621,13933,0
3622,18692,0
3623,18455,0
3624,563,0
3625,24884,0
3626,14182,0
3627,27269,0
3628,9362,0
3629,18011,0
3630,25567,0
3631,14776,0
3632,1791,0
3633,19343,0
3634,7018,0
